id,classes,se,code,name,pinyin,price,change,net,volume,value,mark,operation,hold,cost,profit,roi,roe,pe,rate,pb,dividend,dividend_yield,delta,total_share,time_to_market,created,modified
220,A,sh,600305,恒顺醋业,hscy,26.31,-0.44,-1.645,0,0,0,0,0,0,0,1.63,12.17,1.29,1.04,11.79,2.07,0.79,0,1002956032.0,2001-02-28,2020-08-29 19:11,2020-08-29 19:11
1216,A,sh,603618,杭电股份,hdgf,6.33,0.01,0.158,0,0,0,0,0,0,0,1.63,5.14,2.85,1.11,1.75,1.0,1.58,0,691030563.0,2015-02-27,2020-08-29 19:11,2020-08-29 19:11
1662,A,sz,000096,广聚能源,gjny,12.02,0.17,1.435,0,0,0,0,0,0,0,1.63,4.8,1.89,1.8,2.32,0.2,0.17,0,528000000.0,2000-07-31,2020-08-29 19:11,2020-08-29 19:11
1667,A,sz,000153,丰原药业,fyyy,10.36,-0.01,-0.096,0,0,0,0,0,0,0,1.63,6.27,2.53,1.03,2.36,0.0,0.0,0,312141230.0,2000-09-29,2020-08-29 19:11,2020-08-29 19:11
3199,A,sz,300294,博雅生物,bysw,44.78,1.13,2.589,0,0,0,0,0,0,0,1.63,10.53,2.01,0.77,4.84,1.5,0.33,0,433324862.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
153,A,sh,600202,哈空调,hkt,4.74,0.02,0.424,0,0,0,0,0,0,0,1.62,6.87,2.45,0.96,2.68,0.4,0.84,0,383340672.0,1999-06-30,2020-08-29 19:11,2020-08-29 19:11
576,A,sh,600780,通宝能源,tbny,3.53,-0.03,-0.843,0,0,0,0,0,0,0,1.62,3.99,5.2,0.78,0.75,0.8,2.27,0,1146502523.0,1996-12-31,2020-08-29 19:11,2020-08-29 19:11
2602,A,sz,002651,利君股份,ljgf,9.0,0.12,1.351,0,0,0,0,0,0,0,1.62,7.64,1.75,1.21,4.09,0.6,0.67,0,1017500000.0,2012-01-31,2020-08-29 19:11,2020-08-29 19:11
1849,A,sz,000722,湖南发展,hnfz,7.48,-0.08,-1.058,0,0,0,0,0,0,0,1.61,4.2,3.52,1.09,1.15,0.5,0.67,0,464158282.0,1997-05-30,2020-08-29 19:11,2020-08-29 19:11
1951,A,sz,000902,新洋丰,xyf,11.98,0.46,3.993,0,0,0,0,0,0,0,1.61,8.14,3.41,0.58,2.35,2.0,1.67,0,1304529290.0,1999-04-30,2020-08-29 19:11,2020-08-29 19:11
2171,A,sz,002168,惠程科技,hckj,7.65,0.02,0.262,0,0,0,0,0,0,0,1.61,8.1,2.58,0.77,3.32,0.0,0.0,0,801929568.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
2214,A,sz,002217,合力泰,hlt,5.27,0.04,0.765,0,0,0,0,0,0,0,1.61,5.97,4.28,0.63,1.33,0.35,0.66,0,3116416219.0,2008-02-29,2020-08-29 19:11,2020-08-29 19:11
82,A,sh,600111,北方稀土,bfxt,12.47,0.17,1.382,0,0,0,0,0,0,0,1.6,7.62,1.57,1.34,4.58,0.0,0.0,0,3633066000.0,1997-09-30,2020-08-29 19:11,2020-08-29 19:11
1668,A,sz,000155,川能动力,cndl,4.98,-0.07,-1.386,0,0,0,0,0,0,0,1.6,7.97,4.46,0.45,1.7,0.0,0.0,0,1270000000.0,2000-09-29,2020-08-29 19:11,2020-08-29 19:11
2057,A,sz,002040,南 京 港,njg,6.69,0.07,1.057,0,0,0,0,0,0,0,1.6,4.47,4.7,0.76,1.19,0.43,0.64,0,483966800.0,2005-03-31,2020-08-29 19:11,2020-08-29 19:11
2701,A,sz,002765,蓝黛传动,ldcd,5.02,-0.06,-1.181,0,0,0,0,0,0,0,1.6,-5.09,-3.39,0.93,1.58,0.0,0.0,0,575175290.0,2015-06-30,2020-08-29 19:11,2020-08-29 19:11
3247,A,sz,300342,天银机电,tyjd,16.95,0.07,0.415,0,0,0,0,0,0,0,1.6,8.68,1.59,1.16,5.18,1.5,0.88,0,431844272.0,2012-07-31,2020-08-29 19:11,2020-08-29 19:11
2478,A,sz,002516,旷达科技,kdkj,3.99,0.03,0.758,0,0,0,0,0,0,0,1.59,5.11,2.99,1.04,1.77,2.5,6.27,0,1470838682.0,2010-12-31,2020-08-29 19:11,2020-08-29 19:11
2542,A,sz,002585,双星新材,sxxc,10.12,0.16,1.606,0,0,0,0,0,0,0,1.59,4.31,2.78,1.33,1.49,0.3,0.3,0,1156278085.0,2011-06-30,2020-08-29 19:11,2020-08-29 19:11
3316,A,sz,300413,芒果超媒,mgcm,70.73,4.43,6.682,0,0,0,0,0,0,0,1.58,10.17,1.16,1.34,12.97,1.0,0.14,0,1780377511.0,2015-01-30,2020-08-29 19:11,2020-08-29 19:11
269,A,sh,600370,三房巷,sfx,3.47,0.04,1.166,0,0,0,0,0,0,0,1.56,5.64,2.68,1.03,2.06,0.3,0.86,0,797244230.0,2003-03-31,2020-08-29 19:11,2020-08-29 19:11
478,A,sh,600661,昂立教育,aljy,16.63,0.0,0.0,0,0,0,0,0,0,0,1.55,-13.01,-2.91,0.41,5.9,0.0,0.0,0,286548830.0,1993-06-30,2020-08-29 19:11,2020-08-29 19:11
618,A,sh,600833,第一医药,dyyy,12.28,0.04,0.327,0,0,0,0,0,0,0,1.55,7.58,2.05,1.0,3.77,0.75,0.61,0,223086347.0,1994-02-28,2020-08-29 19:11,2020-08-29 19:11
1908,A,sz,000825,太钢不锈,tgbx,3.73,0.05,1.359,0,0,0,0,0,0,0,1.55,4.81,7.02,0.46,0.67,1.0,2.68,0,5696247796.0,1998-10-30,2020-08-29 19:11,2020-08-29 19:11
777,A,sh,601198,东兴证券,dxzq,13.51,0.38,2.894,0,0,0,0,0,0,0,1.54,5.69,3.07,0.88,1.81,1.4,1.04,0,2757960657.0,2015-02-27,2020-08-29 19:11,2020-08-29 19:11
3059,A,sz,300152,科融环境,krhj,4.24,-0.31,-6.813,0,0,0,0,0,0,0,1.54,-13.99,-3.67,0.3,3.96,0.0,0.0,0,712800000.0,2010-12-31,2020-08-29 19:11,2020-08-29 19:11
3162,A,sz,300257,开山股份,ksgf,19.75,0.62,3.241,0,0,0,0,0,0,0,1.54,6.42,1.31,1.83,4.51,0.0,0.0,0,858000000.0,2011-08-31,2020-08-29 19:11,2020-08-29 19:11
1746,A,sz,000561,烽火电子,fhdz,8.63,0.24,2.861,0,0,0,0,0,0,0,1.53,6.92,1.83,1.21,3.48,0.0,0.0,0,604692321.0,1994-05-31,2020-08-29 19:11,2020-08-29 19:11
2421,A,sz,002449,国星光电,gxgd,13.11,0.17,1.314,0,0,0,0,0,0,0,1.53,7.49,3.2,0.64,2.29,3.0,2.29,0,618477169.0,2010-07-30,2020-08-29 19:11,2020-08-29 19:11
2620,A,sz,002670,国盛金控,gsjk,10.24,0.24,2.4,0,0,0,0,0,0,0,1.53,-2.7,-1.6,3.54,1.74,0.0,0.0,0,1935084653.0,2012-04-27,2020-08-29 19:11,2020-08-29 19:11
3148,A,sz,300243,瑞丰高材,rfgc,12.85,-0.49,-3.673,0,0,0,0,0,0,0,1.52,9.6,2.06,0.77,4.32,1.0,0.78,0,232322851.0,2011-07-29,2020-08-29 19:11,2020-08-29 19:11
2044,A,sz,002027,分众传媒,fzcm,7.62,0.15,2.008,0,0,0,0,0,0,0,1.51,14.94,1.71,0.59,8.19,0.7,0.92,0,14677880280.0,2004-08-31,2020-08-29 19:11,2020-08-29 19:11
2272,A,sz,002284,亚太股份,ytgf,5.28,-0.01,-0.189,0,0,0,0,0,0,0,1.51,-3.91,-2.57,1.5,1.61,0.0,0.0,0,737615450.0,2009-08-31,2020-08-29 19:11,2020-08-29 19:11
663,A,sh,600888,新疆众和,xjzh,5.63,0.08,1.441,0,0,0,0,0,0,0,1.5,4.3,3.23,1.08,1.27,0.6,1.07,0,1024705399.0,1996-02-16,2020-08-29 19:11,2020-08-29 19:11
2693,A,sz,002756,永兴材料,yxcl,18.06,0.19,1.063,0,0,0,0,0,0,0,1.5,7.24,3.69,0.56,1.92,4.56,2.52,0,360000000.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
2985,A,sz,300076,GQY视讯,gqysx,5.79,-0.28,-4.613,0,0,0,0,0,0,0,1.5,0.64,0.27,86.53,2.4,0.0,0.0,0,424000000.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
2355,A,sz,002377,国创高新,gcgx,4.18,-0.01,-0.239,0,0,0,0,0,0,0,1.49,4.01,5.46,0.68,0.71,1.5,3.59,0,916325201.0,2010-03-31,2020-08-29 19:11,2020-08-29 19:11
2681,A,sz,002742,三圣股份,ssgf,7.8,-0.06,-0.763,0,0,0,0,0,0,0,1.49,6.84,3.11,0.7,2.15,0.4,0.51,0,432000000.0,2015-02-27,2020-08-29 19:11,2020-08-29 19:11
2945,A,sz,300035,中科电气,zkdq,8.51,0.13,1.551,0,0,0,0,0,0,0,1.49,8.07,2.34,0.79,2.77,0.6,0.71,0,641952824.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
3117,A,sz,300212,易华录,yhl,38.08,0.71,1.9,0,0,0,0,0,0,0,1.49,10.25,1.55,0.94,5.92,1.7,0.45,0,649787770.0,2011-05-31,2020-08-29 19:11,2020-08-29 19:11
3312,A,sz,300409,道氏技术,dsjs,12.82,-0.25,-1.913,0,0,0,0,0,0,0,1.49,4.76,1.84,1.7,2.47,1.0,0.78,0,459994381.0,2014-12-31,2020-08-29 19:11,2020-08-29 19:11
941,A,sh,603026,石大胜华,sdsh,39.4,2.42,6.544,0,0,0,0,0,0,0,1.47,10.22,2.24,0.64,4.46,0.0,0.0,0,202680000.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
1964,A,sz,000920,南方汇通,nfht,6.96,0.01,0.144,0,0,0,0,0,0,0,1.47,7.81,2.72,0.69,2.6,0.77,1.11,0,422000000.0,1999-06-30,2020-08-29 19:11,2020-08-29 19:11
1749,A,sz,000565,渝三峡Ａ,ysxa,5.47,0.03,0.551,0,0,0,0,0,0,0,1.46,5.13,2.39,1.19,2.07,0.15,0.27,0,433592220.0,1994-04-29,2020-08-29 19:11,2020-08-29 19:11
1924,A,sz,000859,国风塑业,gfsy,5.92,0.01,0.169,0,0,0,0,0,0,0,1.46,5.5,1.97,1.35,2.64,0.15,0.25,0,739449730.0,1998-11-30,2020-08-29 19:11,2020-08-29 19:11
704,A,sh,600980,北矿科技,bkkj,14.88,0.28,1.918,0,0,0,0,0,0,0,1.45,7.09,1.83,1.12,3.6,0.3,0.2,0,155209880.0,2004-05-31,2020-08-29 19:11,2020-08-29 19:11
1744,A,sz,000559,万向钱潮,wxqc,5.71,0.02,0.351,0,0,0,0,0,0,0,1.45,8.25,2.62,0.67,3.0,0.6,1.05,0,2753159454.0,1994-01-31,2020-08-29 19:11,2020-08-29 19:11
1888,A,sz,000795,英洛华,ylh,6.13,0.07,1.155,0,0,0,0,0,0,0,1.45,6.86,2.22,0.95,3.02,0.0,0.0,0,1133684103.0,1997-08-29,2020-08-29 19:11,2020-08-29 19:11
2008,A,sz,000989,九 芝 堂,jzt,10.26,0.28,2.806,0,0,0,0,0,0,0,1.45,5.2,2.32,1.2,2.32,4.0,3.9,0,869354236.0,2000-06-30,2020-08-29 19:11,2020-08-29 19:11
3200,A,sz,300295,三六五网,slww,14.39,-0.02,-0.139,0,0,0,0,0,0,0,1.45,6.43,2.82,0.8,2.2,0.0,0.0,0,192625800.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
3309,A,sz,300406,九强生物,jqsw,22.89,0.75,3.388,0,0,0,0,0,0,0,1.45,11.3,1.74,0.74,5.93,1.5,0.66,0,588997245.0,2014-10-31,2020-08-29 19:11,2020-08-29 19:11
3132,A,sz,300227,光韵达,gyd,11.14,-0.03,-0.269,0,0,0,0,0,0,0,1.44,6.03,1.92,1.24,4.46,0.25,0.22,0,449990413.0,2011-06-30,2020-08-29 19:11,2020-08-29 19:11
3203,A,sz,300298,三诺生物,snsw,38.22,0.73,1.947,0,0,0,0,0,0,0,1.44,10.81,1.29,1.03,8.18,3.0,0.78,0,565314734.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
1680,A,sz,000403,双林生物,slsw,37.99,0.28,0.743,0,0,0,0,0,0,0,1.42,11.1,0.77,1.66,12.53,1.2,0.32,0,492434666.0,1996-06-28,2020-08-29 19:11,2020-08-29 19:11
3019,A,sz,300112,万讯自控,wxzk,9.26,0.01,0.108,0,0,0,0,0,0,0,1.42,6.52,2.34,0.93,2.68,1.2,1.3,0,285919767.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
923,A,sh,603006,联明股份,lmgf,12.24,0.28,2.341,0,0,0,0,0,0,0,1.41,6.71,3.09,0.68,2.08,1.2,0.98,0,191078186.0,2014-06-30,2020-08-29 19:11,2020-08-29 19:11
1005,A,sh,603126,中材节能,zcjn,4.9,0.05,1.031,0,0,0,0,0,0,0,1.41,5.95,3.33,0.71,1.75,0.7,1.43,0,610500000.0,2014-07-31,2020-08-29 19:11,2020-08-29 19:11
1699,A,sz,000501,鄂武商Ａ,ewsa,19.12,0.12,0.632,0,0,0,0,0,0,0,1.41,6.6,3.96,0.54,1.58,2.2,1.15,0,768992731.0,1992-11-30,2020-08-29 19:11,2020-08-29 19:11
1969,A,sz,000926,福星股份,fxgf,5.9,0.07,1.201,0,0,0,0,0,0,0,1.41,4.02,7.95,0.44,0.5,1.0,1.69,0,962462473.0,1999-06-30,2020-08-29 19:11,2020-08-29 19:11
2522,A,sz,002563,森马服饰,smfs,7.9,0.56,7.629,0,0,0,0,0,0,0,1.41,7.55,3.88,0.48,2.02,4.5,5.7,0,2698536100.0,2011-03-31,2020-08-29 19:11,2020-08-29 19:11
2575,A,sz,002621,美吉姆,mjm,7.09,-0.03,-0.421,0,0,0,0,0,0,0,1.41,6.28,1.85,1.21,4.42,0.0,0.0,0,826662867.0,2011-09-30,2020-08-29 19:11,2020-08-29 19:11
191,A,sh,600262,北方股份,bfgf,19.24,0.11,0.575,0,0,0,0,0,0,0,1.4,6.35,2.23,0.99,2.73,1.2,0.62,0,170000000.0,2000-06-30,2020-08-29 19:11,2020-08-29 19:11
824,A,sh,601579,会稽山,kjs,9.23,0.2,2.215,0,0,0,0,0,0,0,1.4,4.62,3.23,0.94,1.47,0.0,0.0,0,497360000.0,2014-08-29,2020-08-29 19:11,2020-08-29 19:11
1625,A,sz,000026,飞亚达,fyd,16.14,0.19,1.191,0,0,0,0,0,0,0,1.4,6.56,2.46,0.87,2.63,2.0,1.24,0,428144881.0,1993-06-30,2020-08-29 19:11,2020-08-29 19:11
1669,A,sz,000156,华数传媒,hscm,11.21,-0.17,-1.494,0,0,0,0,0,0,0,1.4,5.14,3.49,0.78,1.44,6.3,5.62,0,1433351902.0,2000-09-29,2020-08-29 19:11,2020-08-29 19:11
180,A,sh,600248,延长化建,ychj,4.35,0.03,0.694,0,0,0,0,0,0,0,1.39,6.77,4.76,0.43,1.33,0.2,0.46,0,917952672.0,2000-06-30,2020-08-29 19:11,2020-08-29 19:11
2320,A,sz,002339,积成电子,jcdz,6.59,0.02,0.304,0,0,0,0,0,0,0,1.39,4.39,2.27,1.39,1.94,0.3,0.46,0,511804800.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
3383,A,sz,300480,光力科技,glkj,18.96,0.11,0.584,0,0,0,0,0,0,0,1.39,7.08,1.38,1.42,6.33,0.5,0.26,0,249343810.0,2015-07-31,2020-08-29 19:11,2020-08-29 19:11
388,A,sh,600547,山东黄金,sdhj,28.98,0.3,1.046,0,0,0,0,0,0,0,1.38,4.57,1.57,1.92,3.74,1.0,0.35,0,4339456283.0,2003-08-29,2020-08-29 19:11,2020-08-29 19:11
447,A,sh,600619,海立股份,hlgf,8.38,0.01,0.119,0,0,0,0,0,0,0,1.38,5.91,3.65,0.64,1.64,1.8,2.15,0,883300255.0,1992-11-30,2020-08-29 19:11,2020-08-29 19:11
3014,A,sz,300107,建新股份,jxgf,6.78,-0.14,-2.023,0,0,0,0,0,0,0,1.38,10.4,4.56,0.29,2.52,6.0,8.85,0,549630222.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
336,A,sh,600481,双良节能,sljn,3.17,-0.05,-1.553,0,0,0,0,0,0,0,1.37,7.49,3.1,0.59,2.26,1.2,3.79,0,1632295808.0,2003-04-30,2020-08-29 19:11,2020-08-29 19:11
1148,A,sh,603456,九洲药业,jzyy,36.58,1.22,3.45,0,0,0,0,0,0,0,1.37,9.76,0.9,1.56,10.39,2.0,0.55,0,803307971.0,2014-10-31,2020-08-29 19:11,2020-08-29 19:11
2233,A,sz,002238,天威视讯,twsx,7.5,-0.14,-1.832,0,0,0,0,0,0,0,1.37,5.29,2.94,0.88,2.82,10.0,13.33,0,802559160.0,2008-05-30,2020-08-29 19:11,2020-08-29 19:11
2597,A,sz,002645,华宏科技,hhkj,10.04,0.14,1.414,0,0,0,0,0,0,0,1.36,6.49,2.62,0.8,2.03,0.6,0.6,0,567721698.0,2011-12-30,2020-08-29 19:11,2020-08-29 19:11
3022,A,sz,300115,长盈精密,cyjm,24.69,-0.1,-0.403,0,0,0,0,0,0,0,1.36,5.07,0.98,2.74,4.96,1.0,0.41,0,909860261.0,2010-09-30,2020-08-29 19:11,2020-08-29 19:11
3290,A,sz,300387,富邦股份,fbgf,10.48,-0.71,-6.345,0,0,0,0,0,0,0,1.36,5.77,2.2,1.07,2.48,0.5,0.48,0,290683018.0,2014-07-31,2020-08-29 19:11,2020-08-29 19:11
2053,A,sz,002036,联创电子,lcdz,12.32,0.26,2.156,0,0,0,0,0,0,0,1.35,8.03,1.95,0.86,4.59,0.1,0.08,0,929025193.0,2004-09-30,2020-08-29 19:11,2020-08-29 19:11
2362,A,sz,002384,东山精密,dsjm,27.77,0.0,0.0,0,0,0,0,0,0,0,1.33,8.78,1.74,0.87,4.96,0.5,0.18,0,1709867327.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
2926,A,sz,300015,爱尔眼科,aeyk,51.23,0.72,1.425,0,0,0,0,0,0,0,1.33,17.67,0.67,1.12,28.44,1.5,0.29,0,4121518035.0,2009-10-30,2020-08-29 19:11,2020-08-29 19:11
268,A,sh,600369,西南证券,xnzq,5.64,0.1,1.805,0,0,0,0,0,0,0,1.31,3.33,2.0,1.96,1.61,0.8,1.42,0,6645109124.0,2001-01-19,2020-08-29 19:11,2020-08-29 19:11
362,A,sh,600512,腾达建设,tdjs,3.11,0.06,1.967,0,0,0,0,0,0,0,1.31,5.59,5.22,0.45,1.02,0.3,0.96,0,1598902832.0,2002-12-31,2020-08-29 19:11,2020-08-29 19:11
22,A,sh,600028,中国石化,zgsh,4.03,0.0,0.0,0,0,0,0,0,0,0,1.3,4.41,6.69,0.44,0.68,1.9,4.71,0,121071209646.0,2001-08-31,2020-08-29 19:11,2020-08-29 19:11
86,A,sh,600116,三峡水利,sxsl,9.7,0.32,3.412,0,0,0,0,0,0,0,1.29,5.15,1.53,1.64,1.89,1.0,1.03,0,1912142904.0,1997-08-29,2020-08-29 19:11,2020-08-29 19:11
1838,A,sz,000710,贝瑞基因,brjy,63.85,0.55,0.869,0,0,0,0,0,0,0,1.29,13.3,1.24,0.78,10.1,0.0,0.0,0,354605865.0,1997-04-30,2020-08-29 19:11,2020-08-29 19:11
17,A,sh,600022,山东钢铁,sdgt,1.4,0.02,1.449,0,0,0,0,0,0,0,1.28,3.94,5.33,0.61,0.74,0.0,0.0,0,10946549616.0,2004-06-30,2020-08-29 19:11,2020-08-29 19:11
692,A,sh,600965,福成股份,fcgf,7.48,-0.02,-0.267,0,0,0,0,0,0,0,1.28,7.06,2.21,0.82,3.12,1.5,2.01,0,818700955.0,2004-07-30,2020-08-29 19:11,2020-08-29 19:11
2186,A,sz,002185,华天科技,htkj,15.76,0.09,0.574,0,0,0,0,0,0,0,1.27,6.54,1.15,1.69,5.44,0.15,0.1,0,2740003774.0,2007-11-30,2020-08-29 19:11,2020-08-29 19:11
2535,A,sz,002578,闽发铝业,mfly,4.09,0.01,0.245,0,0,0,0,0,0,0,1.26,4.68,1.61,1.67,2.87,0.0,0.0,0,988093296.0,2011-04-29,2020-08-29 19:11,2020-08-29 19:11
728,A,sh,601007,金陵饭店,jlfd,8.5,0.07,0.83,0,0,0,0,0,0,0,1.25,5.41,3.08,0.75,1.71,0.0,0.0,0,300000000.0,2007-04-30,2020-08-29 19:11,2020-08-29 19:11
1092,A,sh,603318,派思股份,psgf,9.98,0.02,0.201,0,0,0,0,0,0,0,1.25,-7.05,-1.72,1.03,4.31,0.0,0.0,0,402162277.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
2174,A,sz,002171,楚江新材,cjxc,9.22,0.17,1.878,0,0,0,0,0,0,0,1.25,6.02,2.66,0.78,2.3,1.0,1.08,0,1333667825.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
2436,A,sz,002465,海格通信,hgtx,13.27,0.17,1.298,0,0,0,0,0,0,0,1.25,6.49,1.77,1.09,3.21,1.2,0.9,0,2304448671.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
138,A,sh,600185,格力地产,gldc,12.71,0.39,3.166,0,0,0,0,0,0,0,1.23,6.84,2.06,0.87,3.17,0.0,0.0,0,2061091430.0,1999-06-30,2020-08-29 19:11,2020-08-29 19:11
2353,A,sz,002375,亚厦股份,ysgf,14.65,0.37,2.591,0,0,0,0,0,0,0,1.23,5.31,2.1,1.1,2.43,0.33,0.23,0,1339996498.0,2010-03-31,2020-08-29 19:11,2020-08-29 19:11
817,A,sh,601515,东风股份,dfgf,6.89,0.06,0.878,0,0,0,0,0,0,0,1.22,8.12,3.5,0.43,2.26,1.5,2.18,0,1334400000.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
2173,A,sz,002170,芭田股份,btgf,4.44,0.05,1.139,0,0,0,0,0,0,0,1.22,2.2,1.06,5.23,2.04,0.06,0.14,0,886862627.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
2957,A,sz,300047,天源迪科,tydk,9.33,-0.03,-0.321,0,0,0,0,0,0,0,1.22,5.83,2.98,0.7,1.86,0.2,0.21,0,637744672.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
434,A,sh,600602,云赛智联,yszl,7.28,0.02,0.275,0,0,0,0,0,0,0,1.21,5.86,2.43,0.85,2.36,0.54,0.74,0,1367673455.0,1990-12-31,2020-08-29 19:11,2020-08-29 19:11
553,A,sh,600754,锦江酒店,jjjd,41.54,0.71,1.739,0,0,0,0,0,0,0,1.21,7.3,2.33,0.71,3.09,6.0,1.44,0,957936440.0,1996-10-31,2020-08-29 19:11,2020-08-29 19:11
3348,A,sz,300445,康斯特,kst,16.79,-0.24,-1.409,0,0,0,0,0,0,0,1.21,8.77,1.74,0.79,5.51,0.7,0.42,0,216380084.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
1654,A,sz,000066,中国长城,zgcc,17.89,0.14,0.789,0,0,0,0,0,0,0,1.2,11.33,1.38,0.77,6.55,0.87,0.49,0,2928182052.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
1166,A,sh,603518,锦泓集团,jhjt,6.96,0.04,0.578,0,0,0,0,0,0,0,1.19,4.27,5.83,0.48,0.7,0.0,0.0,0,252396052.0,2014-12-31,2020-08-29 19:11,2020-08-29 19:11
703,A,sh,600979,广安爱众,gaaz,4.02,0.05,1.259,0,0,0,0,0,0,0,1.18,3.99,3.94,0.75,1.28,0.3,0.75,0,1232259790.0,2004-09-30,2020-08-29 19:11,2020-08-29 19:11
2525,A,sz,002566,益盛药业,ysyy,7.46,0.03,0.404,0,0,0,0,0,0,0,1.18,4.12,3.16,0.91,1.27,0.5,0.67,0,330951600.0,2011-03-31,2020-08-29 19:11,2020-08-29 19:11
3389,A,sz,300486,东杰智能,djzn,20.85,-0.07,-0.335,0,0,0,0,0,0,0,1.18,4.65,1.66,1.53,3.95,0.55,0.26,0,271006254.0,2015-06-30,2020-08-29 19:11,2020-08-29 19:11
1980,A,sz,000948,南天信息,ntxx,13.79,-0.19,-1.359,0,0,0,0,0,0,0,1.17,5.95,1.97,1.0,2.41,0.5,0.36,0,381165677.0,1999-10-29,2020-08-29 19:11,2020-08-29 19:11
2232,A,sz,002237,恒邦股份,hbgf,15.76,0.37,2.404,0,0,0,0,0,0,0,1.17,6.33,1.98,0.93,3.0,0.3,0.19,0,910400000.0,2008-05-30,2020-08-29 19:11,2020-08-29 19:11
3028,A,sz,300121,阳谷华泰,yght,10.03,0.16,1.621,0,0,0,0,0,0,0,1.17,7.65,3.12,0.49,2.39,3.02,3.01,0,375131706.0,2010-09-30,2020-08-29 19:11,2020-08-29 19:11
340,A,sh,600487,亨通光电,htgd,16.46,0.03,0.183,0,0,0,0,0,0,0,1.16,8.2,3.38,0.42,2.34,0.8,0.49,0,1952763103.0,2003-08-29,2020-08-29 19:11,2020-08-29 19:11
2700,A,sz,002763,汇洁股份,hjgf,7.9,-0.18,-2.228,0,0,0,0,0,0,0,1.16,6.17,3.47,0.54,1.73,4.0,5.06,0,411440000.0,2015-06-30,2020-08-29 19:11,2020-08-29 19:11
3340,A,sz,300437,清水源,qsy,12.16,-0.49,-3.874,0,0,0,0,0,0,0,1.16,7.18,3.93,0.41,1.76,1.1,0.9,0,218338865.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
349,A,sh,600498,烽火通信,fhtx,26.16,0.01,0.038,0,0,0,0,0,0,0,1.15,6.65,2.19,0.79,2.94,3.4,1.3,0,1171002931.0,2001-08-31,2020-08-29 19:11,2020-08-29 19:11
1644,A,sz,000050,深天马Ａ,stma,16.39,0.3,1.865,0,0,0,0,0,0,0,1.15,3.51,2.77,1.18,1.23,0.8,0.49,0,2048123051.0,1995-03-31,2020-08-29 19:11,2020-08-29 19:11
2336,A,sz,002357,富临运业,flyy,6.36,0.11,1.76,0,0,0,0,0,0,0,1.15,5.0,2.87,0.8,1.63,0.0,0.0,0,313489036.0,2010-02-26,2020-08-29 19:11,2020-08-29 19:11
125,A,sh,600168,武汉控股,whkg,7.95,-0.05,-0.625,0,0,0,0,0,0,0,1.14,4.23,3.84,0.7,1.07,1.06,1.33,0,709569692.0,1998-04-30,2020-08-29 19:11,2020-08-29 19:11
422,A,sh,600587,新华医疗,xhyl,18.09,0.46,2.609,0,0,0,0,0,0,0,1.14,7.26,3.93,0.4,1.71,1.0,0.55,0,406428091.0,2002-09-27,2020-08-29 19:11,2020-08-29 19:11
552,A,sh,600753,东方银星,dfyx,14.03,0.14,1.008,0,0,0,0,0,0,0,1.14,9.99,1.06,1.08,11.89,0.0,0.0,0,179200000.0,1996-09-27,2020-08-29 19:11,2020-08-29 19:11
1705,A,sz,000510,新金路,xjl,4.5,0.04,0.897,0,0,0,0,0,0,0,1.14,6.31,2.25,0.8,2.66,0.0,0.0,0,609182254.0,1993-05-31,2020-08-29 19:11,2020-08-29 19:11
3273,A,sz,300369,绿盟科技,lmkj,21.82,1.56,7.7,0,0,0,0,0,0,0,1.14,7.47,1.31,1.17,5.27,0.6,0.27,0,798117660.0,2014-01-30,2020-08-29 19:11,2020-08-29 19:11
624,A,sh,600841,上柴股份,scgf,8.96,0.21,2.4,0,0,0,0,0,0,0,1.13,4.19,2.02,1.33,2.0,0.41,0.46,0,866689829.0,1994-03-31,2020-08-29 19:11,2020-08-29 19:11
2548,A,sz,002593,日上集团,rsjt,3.8,0.02,0.529,0,0,0,0,0,0,0,1.13,4.1,2.89,0.95,1.39,0.5,1.32,0,701110000.0,2011-06-30,2020-08-29 19:11,2020-08-29 19:11
450,A,sh,600622,光大嘉宝,gdjb,4.22,0.0,0.0,0,0,0,0,0,0,0,1.12,5.56,5.42,0.37,0.99,0.6,1.42,0,1499685402.0,1992-12-31,2020-08-29 19:11,2020-08-29 19:11
